row_number,AGNO,RBD,DGV_RBD,NOM_RBD,MRUN,RUT_SOSTENEDOR,P_JURIDICA,COD_REG_RBD,NOM_REG_RBD_A,COD_PRO_RBD,COD_COM_RBD,NOM_COM_RBD,COD_DEPROV_RBD,NOM_DEPROV_RBD,COD_DEPE,COD_DEPE2,RURAL_RBD,CONVENIO_PIE,ENS_01,ENS_02,ENS_03,ENS_04,ENS_05,ENS_06,ENS_07,ENS_08,ENS_09,ENS_10,ENS_11,MATRICULA,ESTADO_ESTAB,ORI_RELIGIOSA,ORI_OTRO_GLOSA,PAGO_MATRICULA,PAGO_MENSUAL,lat,long,geohash,geometry,cod_comuna,Comuna
10545,2019,14697,8,LICEO BICENTENARIO CORDILLERA DE SAN FELIPE, ,69050600,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,2,1,0,1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.74215224,-70.70847398,66jtwzr,POINT (-70.70847397999999 -32.74215224),5701,San Felipe
10549,2019,14702,8,ESCUELA DE LENGUAJE OTE MOANA, ,65159818,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.744503,-70.72216,66jtwxj,POINT (-70.72216 -32.744503),5701,San Felipe
10551,2019,14705,2,ESC.DE LENG. SEMBRANDO PALABRAS, ,65152957,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.743214,-70.72023,66jtwxr,POINT (-70.72023 -32.743214),5701,San Felipe
10553,2019,14707,9,COLEGIO PORTALIANO, ,87637400,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,4,3,0,0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,MAS DE $100.000,MAS DE $100.000,-32.75450565,-70.72647025,66jtwt4,POINT (-70.72647025000001 -32.75450565),5701,San Felipe
10574,2019,14730,3,ESC. DE LENGUAJE ARINGA POKI, ,65159814,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.75666,-70.7122,66jtwuu,POINT (-70.7122 -32.75666),5701,San Felipe
10582,2019,14739,7,ESCUELA DE LENGUAJE TRIGAL, ,65150578,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.74032,-70.73318,66jtwrv,POINT (-70.73318 -32.74032),5701,San Felipe
10592,2019,14750,8,COLEGIO GREENLAND SAN FELIPE, ,65154832,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,3,2,0,0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,$1.000 A $10.000,$50.001 A $100.000,-32.73782663,-70.69791155,66jtz0r,POINT (-70.69791155 -32.73782663),5701,San Felipe
10636,2019,14798,2,ESCUELA DE LENGUAJE CAICURA, ,65144339,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.75275,-70.72448,66jtwts,POINT (-70.72448 -32.75275),5701,San Felipe
10689,2019,14856,3,SUNNYLAND SCHOOL, ,65143161,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,3,2,0,0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,$25.001 A $50.000,$50.001 A $100.000,-32.72801461,-70.73799478,66jty64,POINT (-70.73799477999999 -32.72801461),5701,San Felipe
10709,2019,14879,2,"LICEO PART, MIXTO SAN FELIPE", ,65144121,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,3,2,0,1,10,110,310,510,610,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.750766305556,-70.696359194444,66jtxmb,POINT (-70.696359194444 -32.750766305556),5701,San Felipe
10757,2019,14932,2,ESCUELA ESP.DE LENGUAJE CAICURA EPU, ,65144343,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.760452,-70.70091,66jtxhj,POINT (-70.70090999999999 -32.760452),5701,San Felipe
10758,2019,14933,0,ESC. ESP. DE LENG. CUMBRES DE ACONCAGUA, ,65145992,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.76948,-70.700005,66jtx4m,POINT (-70.700005 -32.76948),5701,San Felipe
10772,2019,14949,7,ESCUELA ESPECIAL DE LENGUAJE CURIMON, ,65147737,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,9, ,SIN INFORMACION,SIN INFORMACION,-32.75,-70.72081,66jtwwn,POINT (-70.72081 -32.75),5701,San Felipe
11621,2019,16990,0,ESCUELA ESPECIAL DE LENGUAJE MAGRACE, ,65149808,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,9, ,SIN INFORMACION,SIN INFORMACION,-32.75293,-70.72011,66jtwtx,POINT (-70.72011000000001 -32.75293),5701,San Felipe
12529,2019,20373,4,ESCUELA ESPECIAL DE LENGUAJE RAIMAU, ,65143567,1,5,VALPO,57,5701,SAN FELIPE,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,9, ,GRATUITO,GRATUITO,-32.75884,-70.71803,66jtwu2,POINT (-70.71803 -32.75884),5701,San Felipe
1004,2019,1233,5,ESCUELA PABLO NERUDA, ,69051400,1,5,VALPO,53,5304,SAN ESTEBAN,52,LOS ANDES,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.79823303,-70.57930756,66jv3vm,POINT (-70.57930756 -32.79823303),5304,San Esteban
1005,2019,1234,3,ESC. BASICA SILVIO ZENTENO VERGARA, ,69051400,1,5,VALPO,53,5304,SAN ESTEBAN,52,LOS ANDES,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.81103134,-70.57872772,66jv3fy,POINT (-70.57872772 -32.81103134),5304,San Esteban
1006,2019,1235,1,ESCUELA LO CALVO, ,69051400,1,5,VALPO,53,5304,SAN ESTEBAN,52,LOS ANDES,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.75350189,-70.5921402,66jv9tk,POINT (-70.5921402 -32.75350189),5304,San Esteban
1007,2019,1237,8,ESCUELA BÁSICA PADRE HUMBERTO MUÑOZ R., ,69051400,1,5,VALPO,53,5304,SAN ESTEBAN,52,LOS ANDES,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.71432877,-70.5460968,66jvfst,POINT (-70.5460968 -32.71432877),5304,San Esteban
1008,2019,1238,6,ESCUELA INCLUSIVA SAN LORENZO, ,69051400,1,5,VALPO,53,5304,SAN ESTEBAN,52,LOS ANDES,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.78794098,-70.59609985,66jv3x1,POINT (-70.59609985 -32.78794098),5304,San Esteban
1009,2019,1239,4,ESCUELA HERMANO FERNANDO DE LA FUENTE, ,69051400,1,5,VALPO,53,5304,SAN ESTEBAN,52,LOS ANDES,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.6766243,-70.53601074,66jy4gm,POINT (-70.53601073999999 -32.6766243),5304,San Esteban
1010,2019,1240,8,ESCUELA RIO COLORADO, ,69051400,1,5,VALPO,53,5304,SAN ESTEBAN,52,LOS ANDES,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.8619194,-70.42250061,66jvj3x,POINT (-70.42250061 -32.8619194),5304,San Esteban
1011,2019,1243,2,ESCUELA EL COBRE, ,69051400,1,5,VALPO,53,5304,SAN ESTEBAN,52,LOS ANDES,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.74407959,-70.57846069,66jv9zn,POINT (-70.57846069 -32.74407959),5304,San Esteban
1012,2019,1244,0,ESCUELA SAN FRANCISCO, ,69051400,1,5,VALPO,53,5304,SAN ESTEBAN,52,LOS ANDES,2,1,1,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.76220703,-70.50156403,66jveey,POINT (-70.50156403 -32.76220703),5304,San Esteban
1013,2019,1245,9,ESCUELA EL CORAZON, ,69051400,1,5,VALPO,53,5304,SAN ESTEBAN,52,LOS ANDES,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.80712509,-70.55982208,66jv67e,POINT (-70.55982208 -32.80712509),5304,San Esteban
1014,2019,1246,7,ESCUELA BÁSICA LIBERTAD, ,69051400,1,5,VALPO,53,5304,SAN ESTEBAN,52,LOS ANDES,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.77579117,-70.56465912,66jvd32,POINT (-70.56465912 -32.77579117),5304,San Esteban
10649,2019,14811,3,ESCUELA DE LENGUAJE PAICAVI, ,65153018,1,5,VALPO,53,5304,SAN ESTEBAN,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.80062,-70.57765,66jv3uy,POINT (-70.57765000000001 -32.80062),5304,San Esteban
10707,2019,14877,6,LICEO SAN ESTEBAN, ,69051400,1,5,VALPO,53,5304,SAN ESTEBAN,52,LOS ANDES,2,1,0,1,310,363,410,510,610,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.80176951,-70.57766748,66jv3uw,POINT (-70.57766748 -32.80176951),5304,San Esteban
1015,2019,1247,5,ESCUELA BASICA MARIA ISABEL DE BROWN, ,69051200,1,5,VALPO,53,5302,CALLE LARGA,52,LOS ANDES,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.87220383,-70.65150452,66jubrc,POINT (-70.65150452 -32.87220383),5302,Calle Larga
1016,2019,1248,3,ESCUELA BASICA LA PAMPILLA, ,69051200,1,5,VALPO,53,5302,CALLE LARGA,52,LOS ANDES,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.85854721,-70.62411499,66jv0fm,POINT (-70.62411499 -32.85854721),5302,Calle Larga
1017,2019,1249,1,ESCUELA BASICA PEDRO AGUIRRE CERDA, ,69051200,1,5,VALPO,53,5302,CALLE LARGA,52,LOS ANDES,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.86894989,-70.61943054,66jv102,POINT (-70.61943054 -32.86894989),5302,Calle Larga
1018,2019,1250,5,ESCUELA VICTOR KOERNER, ,69051200,1,5,VALPO,53,5302,CALLE LARGA,52,LOS ANDES,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,SIN INFORMACION,-32.84318924,-70.61323547,66jv1jj,POINT (-70.61323547000001 -32.84318924),5302,Calle Larga
1019,2019,1251,3,ESCUELA BASICA CRISTO REDENTOR, ,69051200,1,5,VALPO,53,5302,CALLE LARGA,52,LOS ANDES,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.88772202,-70.59169006,66jucsu,POINT (-70.59169006 -32.88772202),5302,Calle Larga
1022,2019,1255,6,INSTITUTO AGRICOLA PASCUAL BABURIZZA, ,81882100,1,5,VALPO,53,5302,CALLE LARGA,52,LOS ANDES,3,2,0,0,110,710,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.87881943,-70.58890134,66jucww,POINT (-70.58890134000001 -32.87881943),5302,Calle Larga
1023,2019,1256,4,COLEGIO PARTICULAR SAN JOSE, ,65155616,1,5,VALPO,53,5302,CALLE LARGA,52,LOS ANDES,3,2,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.85689921,-70.62822603,66jv0fd,POINT (-70.62822602999999 -32.85689921),5302,Calle Larga
10131,2019,14217,4,SUN VALLEY COLLEGE, , ,9,5,VALPO,53,5302,CALLE LARGA,52,LOS ANDES,4,3,0,0,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,MAS DE $100.000,MAS DE $100.000,-32.860901,-70.58512,66jv1cc,POINT (-70.58512 -32.860901),5302,Calle Larga
10292,2019,14414,2,COLEGIO EDUCENTER, ,65158052,1,5,VALPO,53,5302,CALLE LARGA,52,LOS ANDES,3,2,0,0,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,$50.001 A $100.000,-32.85247256,-70.60650609,66jv173,POINT (-70.60650609 -32.85247256),5302,Calle Larga
10756,2019,14931,4,ESCUELA ESP.DE LENGUAJE VOCES DEL VALLE, ,65146267,1,5,VALPO,53,5302,CALLE LARGA,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.860935,-70.60635,66jv13f,POINT (-70.60635000000001 -32.860935),5302,Calle Larga
15992,2019,40352,0,LICEO TEC.PROFESIONAL PEDRO AGUIRRE CERDA, ,69051200,1,5,VALPO,53,5302,CALLE LARGA,52,LOS ANDES,2,1,0,1,110,165,310,363,510,0,0,0,0,0,0,1,1,1, ,$1.000 A $10.000,GRATUITO,-32.86997,-70.60544,66jv124,POINT (-70.60544 -32.86997),5302,Calle Larga
1020,2019,1252,1,ESCUELA BASICA VALLE ALEGRE, ,69051200,1,5,VALPO,53,5302,CALLE LARGA,52,LOS ANDES,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,SIN INFORMACION,-32.85736847,-70.66266632,66jv043,POINT (-70.66266632 -32.85736847),5303,Rinconada
1024,2019,1257,2,CENTRO DE FORMACIÓN ACADÉMICA PERFECTO DE LA FUENTE DEL VILLAR, ,69051300,1,5,VALPO,53,5303,RINCONADA,52,LOS ANDES,2,1,0,1,10,110,165,363,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.8329277,-70.69169617,66jtpqg,POINT (-70.69169617 -32.8329277),5303,Rinconada
1025,2019,1258,0,ESCUELA BASICA EMIGDIO GALDAMES ROBLES, ,69051300,1,5,VALPO,53,5303,RINCONADA,52,LOS ANDES,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.87230682,-70.67964172,66jszxu,POINT (-70.67964172000001 -32.87230682),5303,Rinconada
1026,2019,1259,9,ESCUELA BASICA MANUEL LEON SALINAS, ,69051300,1,5,VALPO,53,5303,RINCONADA,52,LOS ANDES,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.85943222,-70.69465637,66jtp61,POINT (-70.69465637 -32.85943222),5303,Rinconada
1027,2019,1260,2,LICEO PARROQUIAL TERESITA DE LOS ANDES, ,70313005,1,5,VALPO,53,5303,RINCONADA,52,LOS ANDES,3,2,0,1,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.84053065,-70.68681691,66jtpmx,POINT (-70.68681691 -32.84053065),5303,Rinconada
11467,2019,16813,0,ESCUELA ESPECIAL NUEVA ESPERANZA, ,76244198,1,5,VALPO,53,5303,RINCONADA,52,LOS ANDES,3,2,0,0,212,0,0,0,0,0,0,0,0,0,0,1,1,9, ,SIN INFORMACION,SIN INFORMACION,-32.8350195,-70.68033675,66jtpws,POINT (-70.68033675 -32.8350195),5303,Rinconada
15799,2019,40122,6,ESC.ESP.DE LENG. MI PEQUEÑO RINCON, ,65148399,1,5,VALPO,53,5303,RINCONADA,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.84691,-70.68268,66jtps6,POINT (-70.68268 -32.84691),5303,Rinconada
1060,2019,1301,3,LICEO MANUEL MARIN, ,69050700,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,2,1,0,1,10,110,310,410,510,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.62717056,-70.71492004,66jwqu6,POINT (-70.71492004 -32.62717056),5705,Putaendo
1061,2019,1302,1,LICEO RINCONADA DE SILVA, ,69050700,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,2,1,0,1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.66222382,-70.71743011,66jwny1,POINT (-70.71743011 -32.66222382),5705,Putaendo
1062,2019,1304,8,ESCUELA PASO HISTORICO EL TARTARO, ,69050700,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.57196426,-70.70189667,66jwxnk,POINT (-70.70189667 -32.57196426),5705,Putaendo
1063,2019,1305,6,ESCUELA RENACER, ,69050700,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.67437744,-70.75038147,66jwn5c,POINT (-70.75038146999999 -32.67437744),5705,Putaendo
1065,2019,1307,2,ESCUELA SAN ALBERTO, ,69050700,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.58267975,-70.73356628,66jwwkt,POINT (-70.73356628000001 -32.58267975),5705,Putaendo
1066,2019,1308,0,ESCUELA ALEJANDRINA CARVAJAL ASPEE, ,69050700,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.53692627,-70.64144897,66jybsb,POINT (-70.64144897 -32.53692627),5705,Putaendo
1067,2019,1309,9,ESCUELA EDUARDO BECERRA BASCUNAN, ,69050700,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.52648544,-70.63951874,66jybw9,POINT (-70.63951874 -32.52648544),5705,Putaendo
1068,2019,1310,2,ESCUELA MARIA LEIVA DE IBANEZ, ,69050700,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.69620132,-70.73293304,66jtyrv,POINT (-70.73293304000001 -32.69620132),5705,Putaendo
1070,2019,1312,9,ESC. BAS. GASTON ORMAZABAL CABRERA, ,69050700,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.62546539,-70.73693848,66jwqkd,POINT (-70.73693848000001 -32.62546539),5705,Putaendo
1071,2019,1313,7,ESCUELA CATAN DABIKE, ,69050700,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.56982422,-70.6914444,66jwxqu,POINT (-70.69144439999999 -32.56982422),5705,Putaendo
1074,2019,1316,1,COLEGIO MARIE POUSSEPIN, ,70035500,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,3,2,0,0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.63231577,-70.71841852,66jwqg2,POINT (-70.71841852 -32.63231577),5705,Putaendo
10607,2019,14766,4,ESC. DE LENGUAJE TERRANOVA, ,65145162,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.64163,-70.71716,66jwqcc,POINT (-70.71716000000001 -32.64163),5705,Putaendo
10656,2019,14819,9,COLEGIO CERVANTINO, ,65158096,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,3,2,0,1,10,110,310,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,$25.001 A $50.000,-32.64185796,-70.71911722,66jwq9x,POINT (-70.71911722 -32.64185796),5705,Putaendo
10712,2019,14882,2,ESC.ESPECIAL DE LENGUAJE OROLONCO, ,65127648,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,3,2,0,0,214,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.631504,-70.71545,66jwqgd,POINT (-70.71545 -32.631504),5705,Putaendo
15704,2019,40009,2,CTRO.APOYO A LA EDUC.ESPEC.DE PUTAENDO, ,69050700,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,2,1,0,0,212,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.620213,-70.71625,66jwqv9,POINT (-70.71625 -32.620213),5705,Putaendo
16014,2019,40381,4,COLEGIO ACONCAGUA EDUCA, ,65128527,1,5,VALPO,57,5705,PUTAENDO,52,LOS ANDES,3,2,0,0,165,363,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.629242,-70.71534,66jwqu4,POINT (-70.71534 -32.629242),5705,Putaendo
1069,2019,1311,0,ESCUELA EL AVE MARIA, ,71637200,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,3,2,0,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$25.001 A $50.000,-32.78778322,-71.192105,66jm7zp,POINT (-71.192105 -32.78778322),5502,Calera
1140,2019,1394,3,ESCUELA PART. SAGRADOS CORAZONES, ,70290900,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,3,2,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.79116959,-71.22356752,66jm7q8,POINT (-71.22356752 -32.79116959),5502,Calera
1159,2019,1422,2,LICEO PEDRO DE VALDIVIA, ,69060300,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,2,1,0,1,310,363,410,510,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.78761292,-71.19825745,66jm7z5,POINT (-71.19825745 -32.78761292),5502,Calera
1160,2019,1423,0,ESCUELA BASICA JOSEFINA HUICI, ,69060300,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.78482437,-71.19189453,66jm7zx,POINT (-71.19189453 -32.78482437),5502,Calera
1161,2019,1424,9,ESCUELA BASICA IRMA SAPIAIN, ,69060300,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.78762817,-71.19072723,66jmkp0,POINT (-71.19072722999999 -32.78762817),5502,Calera
1162,2019,1425,7,COMPLEJO EDUCACIONAL LAS ACACIAS DE ARTIFICIO, ,69060300,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,2,1,0,1,10,110,310,510,610,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.77871323,-71.18572235,66jms0u,POINT (-71.18572235000001 -32.77871323),5502,Calera
1164,2019,1427,3,ESCUELA BASICA PALESTINA, ,69060300,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.79024506,-71.18527222,66jmkns,POINT (-71.18527222 -32.79024506),5502,Calera
1165,2019,1428,1,ESCUELA ESPECIAL JESUS DE NAZARETH, ,69060300,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,2,1,0,0,212,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.7868576,-71.2016449,66jm7z2,POINT (-71.20164490000001 -32.7868576),5502,Calera
1166,2019,1430,3,ESCUELA BASICA GABRIELA MISTRAL, ,69060300,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.78214645,-71.19785309,66jmeb5,POINT (-71.19785309 -32.78214645),5502,Calera
1167,2019,1431,1,ESCUELA BASICA SANTA ROSA DEL HUERTO, ,69060300,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.78959274,-71.21463776,66jm7qz,POINT (-71.21463776 -32.78959274),5502,Calera
1168,2019,1433,8,ESCUELA BASICA EL LIBERTADOR, ,69060300,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,2,1,0,1,10,110,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.78743744,-71.20954132,66jm7x4,POINT (-71.20954132 -32.78743744),5502,Calera
1170,2019,1435,4,ESCUELA BASICA VILLA LA FLORIDA, ,69060300,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,2,1,1,1,10,110,0,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.80611038,-71.17533875,66jmk7g,POINT (-71.17533874999999 -32.80611038),5502,Calera
1171,2019,1436,2,LICEO PARTICULAR SAN JOSE, ,71637200,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,3,2,0,0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,$25.001 A $50.000,-32.79077936,-71.20256352,66jm7wx,POINT (-71.20256352 -32.79077936),5502,Calera
1172,2019,1437,0,COLEGIO TERESA BROWN DE ARIZTIA, ,71576700,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,3,2,0,0,10,110,310,0,0,0,0,0,0,0,0,1,1,2, ,GRATUITO,GRATUITO,-32.78960112,-71.20205902,66jm7yb,POINT (-71.20205901999999 -32.78960112),5502,Calera
1173,2019,1438,9,COLEGIO SAULO DE TARSO, ,65143038,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,3,2,0,0,110,0,0,0,0,0,0,0,0,0,0,1,1,1, ,GRATUITO,GRATUITO,-32.78587038,-71.19575216,66jm7zs,POINT (-71.19575216 -32.78587038),5502,Calera
1174,2019,1440,0,COLEGIO LUCERO, ,76104671,1,5,VALPO,55,5502,CALERA,51,QUILLOTA,4,3,0,0,110,0,0,0,0,0,0,0,0,0,0,1,1,2, ,MAS DE $100.000,MAS DE $100.000,-32.788869,-71.20318,66jm7wz,POINT (-71.20318 -32.788869),5502,Calera
1175,2019,1441,9,BARRIO ESTADIO MUNICIPAL, , ,9,5,VALPO,55,5502,CALERA,51,QUILLOTA,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9, ,SIN INFORMACION,SIN INFORMACION,-32.7843216216,-71.1976499448,66jm7zg,POINT (-71.19764994480001 -32.7843216216),5502,Calera
